game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,tokens,desc,newcontext,oob,clock,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,4,11,BT41,"H,4,11,V41","24,8,179",punt,"PUNT:1,V07 RET:7,V00 +:3,V00 SAF:H,TM T:00:00","J. Templar punt 34 yards to the BT7, S. Jones return -7 yards to the BT0, A. Gehrt for no gain to the BT0, TEAM safety, clock 00:00.","H,1,0,H20",0,00:00,NA,1,24,37,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,0,LK20,"H,1,0,H20","25,1,180",NA,"POSS: SPOT:V,V20,N D:1,80","Change of possession, BT ball on BT20, 1st and 80.","V,1,0,V20",0,NA,NA,0,24,37,NA,25,V,BT,"PUNT,4,00:00,0","SAF,4,00:00,0",0,0,0:00,PUNT,4,00:00,BT00,SAF,4,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,0,BT20,"V,1,0,V20","26,1,181",kick_off,"KO:14,V46 ONSIDE:H,TM SPOT:H,V46,Y","K. Hummel kickoff 26 yards to the BT46, on-side kick, recovered by LK TEAM on BT46.","H,1,10,V46",0,NA,NA,0,24,37,NA,26,H,LK,"POSS,4,00:00,20","KO,4,00:00,20",0,0,0:00,POSS,4,00:00,LK20,KO,4,00:00,LK20,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT46,"H,1,10,V46","27,1,182",pass,"PASS:3,C,11,V41 TACK:8,15",M. Birdsong pass complete to A. Dable-Wolf for 5 yards to the BT41 (P. Seifert;M. Thiele).,"H,2,5,V41",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,5,BT41,"H,2,5,V41","27,2,183",rush,"RUSH:2,V40, TACK:8,45",J. Aguemon rush for 1 yard to the BT40 (P. Seifert;K. Hill).,"H,3,4,V40",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,4,BT40,"H,3,4,V40","27,3,184",pass,"PASS:3,C,6,V34 TACK:8","M. Birdsong pass complete to T. Knuettel for 6 yards to the BT34, 1ST DOWN LK (P. Seifert).","H,1,10,V34",0,NA,pass,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT34,"H,1,10,V34","27,4,185",rush,"RUSH:2,V29, OB:","J. Aguemon rush for 5 yards to the BT29, out-of-bounds.","H,2,5,V29",1,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,5,BT29,"H,2,5,V29","27,5,186",rush,"RUSH:2,V29, TACK:99",J. Aguemon rush for no gain to the BT29 (P. Labus).,"H,3,5,V29",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,5,BT29,"H,3,5,V29","27,6,187",NA,TOUT:H T:00:00,"Timeout Leipzig Kings, clock 00:00.","H,3,5,V29",0,00:00,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,5,BT29,"H,3,5,V29","27,7,188",rush,"RUSH:2,V28, TACK:99",J. Aguemon rush for 1 yard to the BT28 (P. Labus).,"H,4,4,V28",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,4,4,BT28,"H,4,4,V28","27,8,189",NA,TOUT:V T:00:00,"Timeout Berlin Thunder, clock 00:00.","H,4,4,V28",0,00:00,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,4,4,BT28,"H,4,4,V28","27,9,190",pass,"PASS:3,C,85,V20 TACK:8","M. Birdsong pass complete to A. Doroshev for 8 yards to the BT20, 1ST DOWN LK (P. Seifert).","H,1,10,V20",0,NA,pass,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT20,"H,1,10,V20","27,10,191",rush,"RUSH:2,V15, TACK:97,14",J. Aguemon rush for 5 yards to the BT15 (K. Wagner;K. Hummel).,"H,2,5,V15",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,5,BT15,"H,2,5,V15","27,11,192",rush,"RUSH:2,V01, TACK:3,31","J. Aguemon rush for 14 yards to the BT1, 1ST DOWN LK (A. Gehrt;L. Pekkarinen).","H,1,0,V01",0,NA,rush,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,0,BT01,"H,1,0,V01","27,12,193",rush,"RUSH:3,V01,",M. Birdsong rush for no gain to the BT1.,"H,2,0,V01",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,0,BT01,"H,2,0,V01","27,13,194",rush,"RUSH:3,V01,",M. Birdsong rush for no gain to the BT1.,"H,3,0,V01",0,NA,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,0,BT01,"H,3,0,V01","27,14,195",NA,HALF: T:00:00,"End of game, clock 00:00.","H,3,0,V01",0,00:00,NA,0,24,37,NA,27,H,LK,"KO,4,00:00,54","HALF,4,00:00,99",11,45,0:00,KO,4,00:00,BT46,HALF,4,00:00,BT01,1
