game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,postseason,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD39,"H,1,10,H39","5,5,39","PASS:10,C,44,H48 TACK:8",J. Clark pass complete to J. Kruse for 9 yards to the HD48 (H. Ogrodowczyk).,"H,2,1,H48",pass,NA,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,1,HD48,"H,2,1,H48","5,6,40","RUSH:24,V47, TACK:28","X. Johnson rush for 5 yards to the PW47, 1ST DOWN HD (P. Courageux).","H,1,10,V47",rush,rush,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW47,"H,1,10,V47","5,7,41",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","H,1,10,V47",NA,NA,0,7,14,15:00,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW47,"H,1,10,V47","5,8,42","RUSH:10,V29, PEN:H,HO,A,77,H43,N NOPLAY:","J. Clark rush for 18 yards to the PW29, PENALTY HD holding (R. Fensch) 10 yards to the HD43, NO PLAY.","H,1,20,H43",penalty,NA,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,20,HD43,"H,1,20,H43","5,9,43","PASS:10,C,12,H48 TACK:24,26",J. Clark pass complete to J. Madin Cerezo for 5 yards to the HD48 (W. James;M. Osumek).,"H,2,15,H48",pass,NA,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,15,HD48,"H,2,15,H48","5,10,44","PASS:10,I,12,* BRUP:1",J. Clark pass incomplete to J. Madin Cerezo (D. Robinson).,"H,3,15,H48",pass,NA,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,15,HD48,"H,3,15,H48","5,11,45","PASS:10,C,34,V48 TACK:50",J. Clark pass complete to J. Ampaw for 4 yards to the PW48 (S. Adamczyk).,"H,4,11,V48",pass,NA,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,4,11,PW48,"H,4,11,V48","5,12,46","PUNT:4,V21 OB:","P. Andersen punt 27 yards to the PW21, out-of-bounds.","V,1,10,V21",punt,NA,0,7,14,NA,1,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW21,"V,1,10,V21","6,1,47",{DRIVE}:13:12,PANTHERS WROCLAW drive start at 13:12.,"V,1,10,V21",NA,NA,0,7,14,13:12,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW21,"V,1,10,V21","6,2,48","PASS:2,C,82,V34 TACK:27","L. O'Connor pass complete to P. Banat for 13 yards to the PW34, 1ST DOWN PW (L. Mueller).","V,1,10,V34",pass,pass,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW34,"V,1,10,V34","6,3,49","PEN:V,FS,A,65,V29,N",PENALTY PW false start (K. Piatek) 5 yards to the PW29.,"V,1,15,V29",penalty,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,15,PW29,"V,1,15,V29","6,4,50","RUSH:25,V32, TACK:94,57",P. Pasqualini rush for 3 yards to the PW32 (B. Grube;D. Laporte).,"V,2,12,V32",rush,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,12,PW32,"V,2,12,V32","6,5,51","PASS:2,C,12,H43 TACK:43","L. O'Connor pass complete to K. Turpin for 25 yards to the HD43, 1ST DOWN PW (M. Boock).","V,1,10,H43",pass,pass,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD43,"V,1,10,H43","6,6,52","RUSH:2,H42, TACK:95",L. O'Connor rush for 1 yard to the HD42 (E. Yeboah).,"V,2,9,H42",rush,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,9,HD42,"V,2,9,H42","6,7,53","RUSH:25,H38, TACK:31",P. Pasqualini rush for 4 yards to the HD38 (J.Juurlink).,"V,3,5,H38",rush,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,5,HD38,"V,3,5,H38","6,8,54","PASS:2,C,82,H23 TACK:23","L. O'Connor pass complete to P. Banat for 15 yards to the HD23, 1ST DOWN PW (J. Rogers).","V,1,10,H23",pass,pass,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD23,"V,1,10,H23","6,9,55","PASS:2,C,12,H18 TACK:25",L. O'Connor pass complete to K. Turpin for 5 yards to the HD18 (C. Slater).,"V,2,5,H18",pass,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,5,HD18,"V,2,5,H18","6,10,56","PASS:2,C,12,H12 TACK:23","L. O'Connor pass complete to K. Turpin for 6 yards to the HD12, 1ST DOWN PW (J. Rogers).","V,1,10,H12",pass,pass,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD12,"V,1,10,H12","6,11,57","PASS:2,S,TM,H18 SACK:95",L. O'Connor sacked for loss of 6 yards to the HD18 (E. Yeboah).,"V,2,16,H18",pass,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,16,HD18,"V,2,16,H18","6,12,58","PASS:2,I,12,* BRUP:25",L. O'Connor pass incomplete to K. Turpin (C. Slater).,"V,3,16,H18",pass,NA,0,7,14,NA,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,16,HD18,"V,3,16,H18","6,13,59","PASS:2,C,12,H00 T:06:41 PAT:K,44,G","L. O'Connor pass complete to K. Turpin for 18 yards to the HD0, 1ST DOWN PW, TOUCHDOWN, clock 06:41, T. Leader kick attempt good.","V,1,0,V35",pat,pass,1,14,14,06:41,0,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,0,PW35,"V,1,0,V35","6,14,60","KO:44,H10 OB: SPOT:H,H40,Y","T. Leader kickoff 55 yards to the HD10, out-of-bounds, HD ball on HD40.","H,1,10,H40",kick_off,NA,0,14,14,NA,1,NA,6,V,PW,"PUNT,2,13:12,21","TD,2,06:41,100",11,79,6:31,PUNT,2,13:12,PW21,TD,2,06:41,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD40,"H,1,10,H40","7,1,61",{DRIVE}:06:41,HAMBURG SEA DEVILS drive start at 06:41.,"H,1,10,H40",NA,NA,0,14,14,06:41,0,NA,7,H,HD,"KO,2,06:41,40","PUNT,2,05:08,44",3,4,1:33,KO,2,06:41,HD40,PUNT,2,05:08,HD44,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD40,"H,1,10,H40","7,2,62","RUSH:24,H47, TACK:4",X. Johnson rush for 7 yards to the HD47 (W. Lloyd).,"H,2,3,H47",rush,NA,0,14,14,NA,0,NA,7,H,HD,"KO,2,06:41,40","PUNT,2,05:08,44",3,4,1:33,KO,2,06:41,HD40,PUNT,2,05:08,HD44,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,3,HD47,"H,2,3,H47","7,3,63","PASS:10,I,12,* PEN:H,HO,A,77,H37,N NOPLAY:","J. Clark pass incomplete to J. Madin Cerezo, PENALTY HD holding (R. Fensch) 10 yards to the HD37, NO PLAY.","H,2,13,H37",penalty,NA,0,14,14,NA,0,NA,7,H,HD,"KO,2,06:41,40","PUNT,2,05:08,44",3,4,1:33,KO,2,06:41,HD40,PUNT,2,05:08,HD44,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,13,HD37,"H,2,13,H37","7,4,64","RUSH:10,H44, TACK:92",J. Clark rush for 7 yards to the HD44 (A. Brudny).,"H,3,6,H44",rush,NA,0,14,14,NA,0,NA,7,H,HD,"KO,2,06:41,40","PUNT,2,05:08,44",3,4,1:33,KO,2,06:41,HD40,PUNT,2,05:08,HD44,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,6,HD44,"H,3,6,H44","7,5,65","PASS:10,I,88,*",J. Clark pass incomplete to A. Botella M..,"H,4,6,H44",pass,NA,0,14,14,NA,0,NA,7,H,HD,"KO,2,06:41,40","PUNT,2,05:08,44",3,4,1:33,KO,2,06:41,HD40,PUNT,2,05:08,HD44,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,4,6,HD44,"H,4,6,H44","7,6,66","PUNT:4,V29 OB:","P. Andersen punt 27 yards to the PW29, out-of-bounds.","V,1,10,V29",punt,NA,0,14,14,NA,1,NA,7,H,HD,"KO,2,06:41,40","PUNT,2,05:08,44",3,4,1:33,KO,2,06:41,HD40,PUNT,2,05:08,HD44,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW29,"V,1,10,V29","8,1,67",{DRIVE}:05:08,PANTHERS WROCLAW drive start at 05:08.,"V,1,10,V29",NA,NA,0,14,14,05:08,0,NA,8,V,PW,"PUNT,2,05:08,29","INT,2,03:41,37",3,8,1:27,PUNT,2,05:08,PW29,INT,2,03:41,PW37,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW29,"V,1,10,V29","8,2,68","RUSH:40,V30, TACK:95,43",K. Starczewski rush for 1 yard to the PW30 (E. Yeboah;M. Boock).,"V,2,9,V30",rush,NA,0,14,14,NA,0,NA,8,V,PW,"PUNT,2,05:08,29","INT,2,03:41,37",3,8,1:27,PUNT,2,05:08,PW29,INT,2,03:41,PW37,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,9,PW30,"V,2,9,V30","8,3,69","RUSH:12,V37, TACK:43",K. Turpin rush for 7 yards to the PW37 (M. Boock).,"V,3,2,V37",rush,NA,0,14,14,NA,0,NA,8,V,PW,"PUNT,2,05:08,29","INT,2,03:41,37",3,8,1:27,PUNT,2,05:08,PW29,INT,2,03:41,PW37,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,2,PW37,"V,3,2,V37","8,4,70","PASS:2,X,31,V41 RET:31,V35","L. O'Connor pass intercepted by J.Juurlink at the PW41, J.Juurlink return 6 yards to the PW35.","H,1,10,V35",pass,NA,0,14,14,NA,0,I,8,V,PW,"PUNT,2,05:08,29","INT,2,03:41,37",3,8,1:27,PUNT,2,05:08,PW29,INT,2,03:41,PW37,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW35,"H,1,10,V35","9,1,71",{DRIVE}:03:41,HAMBURG SEA DEVILS drive start at 03:41.,"H,1,10,V35",NA,NA,0,14,14,03:41,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW35,"H,1,10,V35","9,2,72","RUSH:10,V33, TACK:94",J. Clark rush for 2 yards to the PW33 (K. Brauns).,"H,2,8,V33",rush,NA,0,14,14,NA,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,8,PW33,"H,2,8,V33","9,3,73","RUSH:24,V32, TACK:94,24",X. Johnson rush for 1 yard to the PW32 (K. Brauns;W. James).,"H,3,7,V32",rush,NA,0,14,14,NA,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,7,PW32,"H,3,7,V32","9,4,74",TOUT:H T:02:16,"Timeout Hamburg Sea Devils, clock 02:16.","H,3,7,V32",NA,NA,0,14,14,02:16,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,7,PW32,"H,3,7,V32","9,5,75","PASS:10,C,12,V24 TACK:1","J. Clark pass complete to J. Madin Cerezo for 8 yards to the PW24, 1ST DOWN HD (D. Robinson).","H,1,10,V24",pass,pass,0,14,14,NA,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW24,"H,1,10,V24","9,6,77","RUSH:24,V08, TACK:24,4","X. Johnson rush for 16 yards to the PW8, 1ST DOWN HD (W. James;W. Lloyd).","H,1,0,V08",rush,rush,0,14,14,NA,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,0,PW08,"H,1,0,V08","9,7,78","RUSH:24,V07, TACK:4",X. Johnson rush for 1 yard to the PW7 (W. Lloyd).,"H,2,0,V07",rush,NA,0,14,14,NA,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,0,PW07,"H,2,0,V07","9,8,79",TOUT:H T:00:43,"Timeout Hamburg Sea Devils, clock 00:43.","H,2,0,V07",NA,NA,0,14,14,00:43,0,NA,9,H,HD,"INT,2,03:41,65","INT,2,00:32,93",7,28,3:09,INT,2,03:41,PW35,INT,2,00:32,PW07,1
