game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,neutralgame,postseason,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,clock,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD35,"V,1,10,V35","0,1,0","CMT:FG wins the coin toss and elects to receive, HD will kick","FG wins the coin toss and elects to receive, HD will kick","V,1,10,V35",NA,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD35,"V,1,10,V35","0,2,1","KO:4,H03 RET:33,H20 TACK:48","P. Andersen kickoff 62 yards to the FG3, J. Rodney return 17 yards to the FG20 (T. Kolb).","H,1,10,H20",kick_off,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG20,"H,1,10,H20","1,1,2","RUSH:7,H23, TACK:43",J. Sullivan rush for 3 yards to the FG23 (M. Boock).,"H,2,7,H23",rush,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,7,FG23,"H,2,7,H23","1,2,3","PASS:7,C,13,H42 TACK:31","J. Sullivan pass complete to M. Rutsch for 19 yards to the FG42, 1ST DOWN FG (J. Juurlink).","H,1,10,H42",pass,pass,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG42,"H,1,10,H42","1,3,4","RUSH:21,H44, TACK:98",G. Adams rush for 2 yards to the FG44 (H. Awuah).,"H,2,8,H44",rush,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,8,FG44,"H,2,8,H44","1,4,5","PASS:7,C,84,H46 TACK:94,43",J. Sullivan pass complete to C. Sow for 2 yards to the FG46 (B. Grube;M. Boock).,"H,3,6,H46",pass,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,6,FG46,"H,3,6,H46","1,5,6","PASS:7,C,13,V40 TACK:31","J. Sullivan pass complete to M. Rutsch for 14 yards to the HD40, 1ST DOWN FG (J. Juurlink).","H,1,10,V40",pass,pass,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD40,"H,1,10,V40","1,6,7","RUSH:21,V37, TACK:56",G. Adams rush for 3 yards to the HD37 (G. Nanguy).,"H,2,7,V37",rush,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,7,HD37,"H,2,7,V37","1,7,8","PASS:7,C,19,V24 OB: PEN:H,HO,A,76,V47,N NOPLAY:","J. Sullivan pass complete to N. Strahmann for 13 yards to the HD24, out-of-bounds, PENALTY FG holding (N. Hampel) 10 yards to the HD47, NO PLAY.","H,2,17,V47",penalty,NA,1,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,17,HD47,"H,2,17,V47","1,8,9","PASS:7,I,19,*",J. Sullivan pass incomplete to N. Strahmann.,"H,3,17,V47",pass,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,17,HD47,"H,3,17,V47","1,9,10","RUSH:7,V30, OB:","J. Sullivan rush for 17 yards to the HD30, 1ST DOWN FG, out-of-bounds.","H,1,10,V30",rush,rush,1,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD30,"H,1,10,V30","1,10,11","RUSH:21,V26, TACK:97",G. Adams rush for 4 yards to the HD26 (B. Tchouadje).,"H,2,6,V26",rush,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,6,HD26,"H,2,6,V26","1,11,12","PASS:7,I,11,*",J. Sullivan pass incomplete to A. Mahoungou.,"H,3,6,V26",pass,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,6,HD26,"H,3,6,V26","1,12,13","PASS:7,I,87,*",J. Sullivan pass incomplete to K. Mwamba.,"H,4,6,V26",pass,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,4,6,HD26,"H,4,6,V26","1,13,14",TOUT:V T:08:31,"Timeout Hamburg Sea Devils, clock 08:31.","H,4,6,V26",NA,NA,0,08:31,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,4,6,HD26,"H,4,6,V26","1,14,15","PASS:7,I,19,* BRUP:22",J. Sullivan pass incomplete to N. Strahmann (A. Astahin).,"V,1,10,V26",pass,NA,0,NA,0,0,0,NA,1,H,FG,"KO,1,15:00,20","DOWNS,1,08:26,74",12,54,6:34,KO,1,15:00,FG20,DOWNS,1,08:26,HD26,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD26,"V,1,10,V26","2,1,16",{DRIVE}:08:26,HAMBURG SEA DEVILS drive start at 08:26.,"V,1,10,V26",NA,NA,0,08:26,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD26,"V,1,10,V26","2,2,17","PASS:10,C,82,V33 TACK:14",J. Clark pass complete to T. Nill for 7 yards to the HD33 (J. Poznanski).,"V,2,3,V33",pass,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,3,HD33,"V,2,3,V33","2,3,18","RUSH:24,V37, TACK:41,14","X. Johnson rush for 4 yards to the HD37, 1ST DOWN HD (S. Gauthier;J. Poznanski).","V,1,10,V37",rush,rush,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD37,"V,1,10,V37","2,4,19","PASS:10,C,88,H32 TACK:18","J. Clark pass complete to A. Botella M. for 31 yards to the FG32, 1ST DOWN HD (F. Lowery).","V,1,10,H32",pass,pass,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG32,"V,1,10,H32","2,5,20","RUSH:24,H24, TACK:56,46",X. Johnson rush for 8 yards to the FG24 (S. Silva Gomez;O. Ogbevoen).,"V,2,2,H24",rush,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,2,FG24,"V,2,2,H24","2,6,21","PEN:V,FS,A,68,H29,N",PENALTY HD false start (K. Ebanks) 5 yards to the FG29.,"V,2,7,H29",penalty,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,7,FG29,"V,2,7,H29","2,7,22","PASS:10,C,88,H27 TACK:56",J. Clark pass complete to A. Botella M. for 2 yards to the FG27 (S. Silva Gomez).,"V,3,5,H27",pass,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,5,FG27,"V,3,5,H27","2,8,23","PASS:10,C,82,H22 TACK:25","J. Clark pass complete to T. Nill for 5 yards to the FG22, 1ST DOWN HD (B. Barnes).","V,1,10,H22",pass,pass,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG22,"V,1,10,H22","2,9,24","RUSH:24,H15, TACK:14",X. Johnson rush for 7 yards to the FG15 (J. Poznanski).,"V,2,3,H15",rush,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,3,FG15,"V,2,3,H15","2,10,25","RUSH:10,H11, TACK:43,10","J. Clark rush for 4 yards to the FG11, 1ST DOWN HD (J. Silva Gomez;O. Williams).","V,1,10,H11",rush,rush,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG11,"V,1,10,H11","2,11,26",TOUT:V T:02:44,"Timeout Hamburg Sea Devils, clock 02:44.","V,1,10,H11",NA,NA,0,02:44,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG11,"V,1,10,H11","2,12,27","RUSH:24,H03, TACK:55,41",X. Johnson rush for 8 yards to the FG3 (V. Valasti;S. Gauthier).,"V,2,2,H03",rush,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,2,FG03,"V,2,2,H03","2,13,28","PASS:10,I,88,* BRUP:41",J. Clark pass incomplete to A. Botella M. (S. Gauthier).,"V,3,2,H03",pass,NA,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,2,FG03,"V,3,2,H03","2,14,29","RUSH:24,H01, TACK:90","X. Johnson rush for 2 yards to the FG1, 1ST DOWN HD (M. Hor).","V,1,0,H01",rush,rush,0,NA,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,0,FG01,"V,1,0,H01","2,15,30",TOUT:H T:01:23,"Timeout Frankfurt Galaxy, clock 01:23.","V,1,0,H01",NA,NA,0,01:23,0,0,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,0,FG01,"V,1,0,H01","2,16,32","RUSH:10,H00, T:01:19","J. Clark rush for 1 yard to the FG0, 1ST DOWN HD, TOUCHDOWN, clock 01:19.","V,1,10,H15",rush,rush,0,01:19,1,6,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG15,"V,1,10,H15","2,17,33","PAT:K,4,G",P. Andersen kick attempt good.,"V,1,0,V35",pat,NA,0,NA,1,7,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,0,HD35,"V,1,0,V35","2,18,34","KO:4,H00 TB:","P. Andersen kickoff 65 yards to the FG0, touchback.","H,1,10,H25",kick_off,NA,0,NA,0,7,0,NA,2,V,HD,"DOWNS,1,08:26,26","TD,1,01:19,100",12,74,7:07,DOWNS,1,08:26,HD26,TD,1,01:19,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG25,"H,1,10,H25","3,1,35",{DRIVE}:01:19,FRANKFURT GALAXY drive start at 01:19.,"H,1,10,H25",NA,NA,0,01:19,0,7,0,NA,3,H,FG,"KO,1,01:19,25","PUNT,1,00:12,27",3,2,1:07,KO,1,01:19,FG25,PUNT,1,00:12,FG27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG25,"H,1,10,H25","3,2,36","PASS:7,I,TM,* BRUP:94",J. Sullivan pass incomplete (B. Grube).,"H,2,10,H25",pass,NA,0,NA,0,7,0,NA,3,H,FG,"KO,1,01:19,25","PUNT,1,00:12,27",3,2,1:07,KO,1,01:19,FG25,PUNT,1,00:12,FG27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,10,FG25,"H,2,10,H25","3,3,37","RUSH:21,H27, TACK:31,95",G. Adams rush for 2 yards to the FG27 (J. Juurlink;E. Yeboah).,"H,3,8,H27",rush,NA,0,NA,0,7,0,NA,3,H,FG,"KO,1,01:19,25","PUNT,1,00:12,27",3,2,1:07,KO,1,01:19,FG25,PUNT,1,00:12,FG27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,8,FG27,"H,3,8,H27","3,4,38","PASS:7,I,87,*",J. Sullivan pass incomplete to K. Mwamba.,"H,4,8,H27",pass,NA,0,NA,0,7,0,NA,3,H,FG,"KO,1,01:19,25","PUNT,1,00:12,27",3,2,1:07,KO,1,01:19,FG25,PUNT,1,00:12,FG27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,4,8,FG27,"H,4,8,H27","3,5,39","PUNT:82,V36 RET:23,H35 TACK:43","H. Schwarz punt 37 yards to the HD36, J. Rogers return 29 yards to the FG35 (J. Silva Gomez).","V,1,10,H35",punt,NA,0,NA,0,7,0,NA,3,H,FG,"KO,1,01:19,25","PUNT,1,00:12,27",3,2,1:07,KO,1,01:19,FG25,PUNT,1,00:12,FG27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG35,"V,1,10,H35","4,1,40",{DRIVE}:00:12,HAMBURG SEA DEVILS drive start at 00:12.,"V,1,10,H35",NA,NA,0,00:12,0,7,0,NA,4,V,HD,"PUNT,1,00:12,65","FG,2,13:38,85",6,20,1:34,PUNT,1,00:12,FG35,FG,2,13:38,FG15,1
