game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,oob,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,0,SS06,"V,2,0,H06","5,8,41",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","V,2,0,H06",NA,15:00,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,0,SS06,"V,2,0,H06","5,9,42","PASS:7,I,19,*",J. Sullivan pass incomplete to N. Strahmann.,"V,3,0,H06",pass,NA,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,0,SS06,"V,3,0,H06","5,10,43","PASS:7,I,84,* PEN:H,UNR,A,31,H03,1 NOPLAY:","J. Sullivan pass incomplete to C. Sow, PENALTY SS UNR (N. Wenzelburger) 3 yards to the SS3, 1ST DOWN FG, NO PLAY.","V,1,0,H03",penalty,NA,0,penalty,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,SS03,"V,1,0,H03","5,11,44","RUSH:45,H01, TACK:45",Ma. Schmidt rush for 2 yards to the SS1 (N. Hamulic).,"V,2,0,H01",rush,NA,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,0,SS01,"V,2,0,H01","5,12,45","RUSH:21,H01, TACK:31,8",G. Adams rush for no gain to the SS1 (N. Wenzelburger;V. Ferrier).,"V,3,0,H01",rush,NA,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,0,SS01,"V,3,0,H01","5,13,46","PASS:7,C,13,H00 T:13:20","J. Sullivan pass complete to M. Rutsch for 1 yard to the SS0, 1ST DOWN FG, TOUCHDOWN, clock 13:20.","V,1,10,H15",pass,13:20,0,pass,1,19,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS15,"V,1,10,H15","5,14,47","PAT:K,15,G",M. Siemssen kick attempt good.,"V,1,0,V35",pat,NA,0,NA,1,20,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,FG35,"V,1,0,V35","5,15,48","KO:19,H00 TB:","N. Strahmann kickoff 65 yards to the SS0, touchback.","H,1,10,H25",kick_off,NA,0,NA,0,20,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","6,1,49",{DRIVE}:13:20,STUTTGART SURGE drive start at 13:20.,"H,1,10,H25",NA,13:20,0,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","6,2,50","PASS:6,C,5,H30 TACK:46,56",J. Wright pass complete to D. Meza for 5 yards to the SS30 (O. Ogbevoen;S. Silva Gomez).,"H,2,5,H30",pass,NA,0,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,5,SS30,"H,2,5,H30","6,3,51","PASS:6,I,TM,*",J. Wright pass incomplete.,"H,3,5,H30",pass,NA,0,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,5,SS30,"H,3,5,H30","6,4,52","PASS:6,C,87,H36 TACK:14","J. Wright pass complete to D. Rofalski for 6 yards to the SS36, 1ST DOWN SS (J. Poznanski).","H,1,10,H36",pass,NA,0,pass,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS36,"H,1,10,H36","6,5,53","RUSH:41,H36, TACK:40",B. Yankson rush for no gain to the SS36 (K. King).,"H,2,10,H36",rush,NA,0,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,10,SS36,"H,2,10,H36","6,6,54","RUSH:6,H37, OB: PEN:H,UNS,O PEN:V,UNS,O","J. Wright rush for 1 yard to the SS37, out-of-bounds, PENALTY SS UNS off-setting, PENALTY FG UNS off-setting.","H,3,9,H37",rush,NA,1,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,9,SS37,"H,3,9,H37","6,7,55","PASS:6,I,14,*",J. Wright pass incomplete to L. Geyer.,"H,4,9,H37",pass,NA,0,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,4,9,SS37,"H,4,9,H37","6,8,56","PUNT:3,V31 RET:25,V44","T. Bronn punt 32 yards to the FG31, B. Barnes return 13 yards to the FG44.","V,1,10,V44",punt,NA,0,NA,0,20,0,NA,6,H,SS,"KO,2,13:20,25","PUNT,2,10:12,37",6,12,3:08,KO,2,13:20,SS25,PUNT,2,10:12,SS37,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG44,"V,1,10,V44","7,1,57",{DRIVE}:10:12,FRANKFURT GALAXY drive start at 10:12.,"V,1,10,V44",NA,10:12,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG44,"V,1,10,V44","7,2,58","RUSH:21,H48, TACK:44,97",G. Adams rush for 8 yards to the SS48 (J. Mbala;P. Ungericht).,"V,2,2,H48",rush,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,2,SS48,"V,2,2,H48","7,3,59","RUSH:21,H45, TACK:92","G. Adams rush for 3 yards to the SS45, 1ST DOWN FG (T. Burkhardt).","V,1,10,H45",rush,NA,0,rush,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS45,"V,1,10,H45","7,4,60","PASS:7,I,85,* BRUP:8",J. Sullivan pass incomplete to M. Hachenberg (V. Ferrier).,"V,2,10,H45",pass,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,10,SS45,"V,2,10,H45","7,5,61","PASS:7,C,21,H42 TACK:20,44",J. Sullivan pass complete to G. Adams for 3 yards to the SS42 (D. Warren;J. Mbala).,"V,3,7,H42",pass,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,7,SS42,"V,3,7,H42","7,6,62","PASS:7,I,84,* PEN:H,DOF,O PEN:V,OH,O NOPLAY:","J. Sullivan pass incomplete to C. Sow, PENALTY SS DOF off-setting, PENALTY FG OH off-setting, NO PLAY.","V,3,7,H42",penalty,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,7,SS42,"V,3,7,H42","7,7,63","PASS:7,C,19,H28 TACK:44,8","J. Sullivan pass complete to N. Strahmann for 14 yards to the SS28, 1ST DOWN FG (J. Mbala;V. Ferrier).","V,1,10,H28",pass,NA,0,pass,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS28,"V,1,10,H28","7,8,64","RUSH:21,H27, TACK:20",G. Adams rush for 1 yard to the SS27 (D. Warren).,"V,2,9,H27",rush,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,9,SS27,"V,2,9,H27","7,9,65","PASS:7,C,19,H22 TACK:44,8",J. Sullivan pass complete to N. Strahmann for 5 yards to the SS22 (J. Mbala;V. Ferrier).,"V,3,4,H22",pass,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,4,SS22,"V,3,4,H22","7,10,66","RUSH:7,H21, TACK:20",J. Sullivan rush for 1 yard to the SS21 (D. Warren).,"V,4,3,H21",rush,NA,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,4,3,SS21,"V,4,3,H21","7,11,67","FGA:15,37,M,H27,L T:05:17","M. Siemssen field goal attempt from 37 MISSED - wide left, spot at SS27, clock 05:17.","H,1,10,H27",field_goal,05:17,0,NA,0,20,0,NA,7,V,FG,"PUNT,2,10:12,44","FGA,2,05:17,79",9,35,4:55,PUNT,2,10:12,FG44,FGA,2,05:17,SS21,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS27,"H,1,10,H27","8,1,68",{DRIVE}:05:17,STUTTGART SURGE drive start at 05:17.,"H,1,10,H27",NA,05:17,0,NA,0,20,0,NA,8,H,SS,"FGA,2,05:17,27","PUNT,2,04:37,29",3,2,0:40,FGA,2,05:17,SS27,PUNT,2,04:37,SS29,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS27,"H,1,10,H27","8,2,69","PASS:6,I,5,*",J. Wright pass incomplete to D. Meza.,"H,2,10,H27",pass,NA,0,NA,0,20,0,NA,8,H,SS,"FGA,2,05:17,27","PUNT,2,04:37,29",3,2,0:40,FGA,2,05:17,SS27,PUNT,2,04:37,SS29,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,10,SS27,"H,2,10,H27","8,3,70","RUSH:26,H29, TACK:90",R. Pein rush for 2 yards to the SS29 (M. Hor).,"H,3,8,H29",rush,NA,0,NA,0,20,0,NA,8,H,SS,"FGA,2,05:17,27","PUNT,2,04:37,29",3,2,0:40,FGA,2,05:17,SS27,PUNT,2,04:37,SS29,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,8,SS29,"H,3,8,H29","8,4,71","PASS:6,I,TM,*",J. Wright pass incomplete.,"H,4,8,H29",pass,NA,0,NA,0,20,0,NA,8,H,SS,"FGA,2,05:17,27","PUNT,2,04:37,29",3,2,0:40,FGA,2,05:17,SS27,PUNT,2,04:37,SS29,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,4,8,SS29,"H,4,8,H29","8,5,72","PUNT:3,V45",T. Bronn punt 26 yards to the FG45.,"V,1,10,V45",punt,NA,0,NA,0,20,0,NA,8,H,SS,"FGA,2,05:17,27","PUNT,2,04:37,29",3,2,0:40,FGA,2,05:17,SS27,PUNT,2,04:37,SS29,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG45,"V,1,10,V45","9,1,73",{DRIVE}:04:37,FRANKFURT GALAXY drive start at 04:37.,"V,1,10,V45",NA,04:37,0,NA,0,20,0,NA,9,V,FG,"PUNT,2,04:37,45","PUNT,2,02:08,48",3,3,2:29,PUNT,2,04:37,FG45,PUNT,2,02:08,FG48,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG45,"V,1,10,V45","9,2,74","RUSH:21,V43, TACK:98",G. Adams rush for loss of 2 yards to the FG43 (M. Fuerst).,"V,2,12,V43",rush,NA,0,NA,0,20,0,NA,9,V,FG,"PUNT,2,04:37,45","PUNT,2,02:08,48",3,3,2:29,PUNT,2,04:37,FG45,PUNT,2,02:08,FG48,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,12,FG43,"V,2,12,V43","9,3,75","PASS:7,C,19,V48 TACK:20",J. Sullivan pass complete to N. Strahmann for 5 yards to the FG48 (D. Warren).,"V,3,7,V48",pass,NA,0,NA,0,20,0,NA,9,V,FG,"PUNT,2,04:37,45","PUNT,2,02:08,48",3,3,2:29,PUNT,2,04:37,FG45,PUNT,2,02:08,FG48,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,7,FG48,"V,3,7,V48","9,4,76","PASS:7,C,21,V48 TACK:44,31",J. Sullivan pass complete to G. Adams for no gain to the FG48 (J. Mbala;N. Wenzelburger).,"V,4,7,V48",pass,NA,0,NA,0,20,0,NA,9,V,FG,"PUNT,2,04:37,45","PUNT,2,02:08,48",3,3,2:29,PUNT,2,04:37,FG45,PUNT,2,02:08,FG48,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,4,7,FG48,"V,4,7,V48","9,5,77","PUNT:82,H08 OB:","H. Schwarz punt 44 yards to the SS8, out-of-bounds.","H,1,10,H08",punt,NA,1,NA,0,20,0,NA,9,V,FG,"PUNT,2,04:37,45","PUNT,2,02:08,48",3,3,2:29,PUNT,2,04:37,FG45,PUNT,2,02:08,FG48,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS08,"H,1,10,H08","10,1,78",{DRIVE}:02:08,STUTTGART SURGE drive start at 02:08.,"H,1,10,H08",NA,02:08,0,NA,0,20,0,NA,10,H,SS,"PUNT,2,02:08,8","DOWNS,2,01:01,45",6,37,1:07,PUNT,2,02:08,SS08,DOWNS,2,01:01,SS45,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS08,"H,1,10,H08","10,2,79","PASS:6,C,14,H25 TACK:28","J. Wright pass complete to L. Geyer for 17 yards to the SS25, 1ST DOWN SS (S. Otto).","H,1,10,H25",pass,NA,0,pass,0,20,0,NA,10,H,SS,"PUNT,2,02:08,8","DOWNS,2,01:01,45",6,37,1:07,PUNT,2,02:08,SS08,DOWNS,2,01:01,SS45,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","10,3,80","RUSH:6,H41, TACK:94,14","J. Wright rush for 16 yards to the SS41, 1ST DOWN SS (C. Udegbe;J. Poznanski).","H,1,10,H41",rush,NA,0,rush,0,20,0,NA,10,H,SS,"PUNT,2,02:08,8","DOWNS,2,01:01,45",6,37,1:07,PUNT,2,02:08,SS08,DOWNS,2,01:01,SS45,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS41,"H,1,10,H41","10,4,81","PASS:6,I,4,*",J. Wright pass incomplete to A. Eitel.,"H,2,10,H41",pass,NA,0,NA,0,20,0,NA,10,H,SS,"PUNT,2,02:08,8","DOWNS,2,01:01,45",6,37,1:07,PUNT,2,02:08,SS08,DOWNS,2,01:01,SS45,NA
