game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,clock,oob,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,1,BD47,"H,4,1,V47","4,8,42","RUSH:6,V49, FORCE:TM FUMB:V,H39,99","J. Moukouri rush for loss of 2 yards to the BD49, fumble forced by TEAM, fumble by J. Moukouri recovered by BD Y. Rivero at SS39.","V,1,10,H39",rush,NA,NA,0,F,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS39,"V,1,10,H39","5,1,43",{DRIVE}:00:00,BARCELONA DRAGONS drive start at 00:00.,"V,1,10,H39",NA,NA,00:00,0,NA,0,0,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS39,"V,1,10,H39","5,2,44",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","V,1,10,H39",NA,NA,15:00,0,NA,0,0,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS39,"V,1,10,H39","5,3,45","RUSH:1,H29, OB: TACK:25 PEN:V,OH,A,75,H46,N NOPLAY:","Z. Edwards rush for 10 yards to the SS29, out-of-bounds (B. Barnes), PENALTY BD Offensive Holding (M. Hummelmose) 7 yards to the SS46, NO PLAY.","V,1,17,H46",penalty,NA,NA,1,NA,0,0,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,17,SS46,"V,1,17,H46","5,4,46","PASS:1,C,17,H05 TACK:31,2","Z. Edwards pass complete to K. Sweet for 41 yards to the SS5, 1ST DOWN BD (N. Wenzelburger;M. Washington).","V,1,0,H05",pass,pass,NA,0,NA,0,0,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,0,SS05,"V,1,0,H05","5,5,47","PASS:1,I,12,*",Z. Edwards pass incomplete to B. Plu.,"V,2,0,H05",pass,NA,NA,0,NA,0,0,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,0,SS05,"V,2,0,H05","5,6,48","PEN:H,EN,A,99,H02,N",PENALTY SS Encroachment (S. Vardar) 3 yards to the SS2.,"V,2,0,H02",penalty,NA,NA,0,NA,0,0,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,0,SS02,"V,2,0,H02","5,7,49","RUSH:1,H00, T:13:32","Z. Edwards rush for 2 yards to the SS0, 1ST DOWN BD, TOUCHDOWN, clock 13:32.","V,1,10,H15",rush,rush,13:32,0,NA,1,6,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS15,"V,1,10,H15","5,8,50","PAT:K,8,G",G. Tavecchio kick attempt good.,"V,1,0,V30",pat,NA,NA,0,NA,1,7,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,0,BD30,"V,1,0,V30","5,9,51","KO:8,H00 TB:","G. Tavecchio kickoff 70 yards to the SS0, touchback.","H,1,10,H30",kick_off,NA,NA,0,NA,0,7,0,5,V,BD,"FUMB,2,15:00,61","TD,2,13:32,100",3,39,1:28,FUMB,2,15:00,SS39,TD,2,13:32,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS30,"H,1,10,H30","6,1,52",{DRIVE}:13:32,STUTTGART SURGE drive start at 13:32.,"H,1,10,H30",NA,NA,13:32,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS30,"H,1,10,H30","6,2,53","RUSH:23,H28, TACK:98",C. Voumbo rush for loss of 2 yards to the SS28 (E. Elio).,"H,2,12,H28",rush,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,12,SS28,"H,2,12,H28","6,3,54","PASS:8,C,23,H35 TACK:23,43",R. Schroeder pass complete to C. Voumbo for 7 yards to the SS35 (J. Brugnani;V. Albarracín).,"H,3,5,H35",pass,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,5,SS35,"H,3,5,H35","6,4,55","RUSH:23,H38, TACK:43,7",C. Voumbo rush for 3 yards to the SS38 (V. Albarracín;A. Rodrigues).,"H,4,2,H38",rush,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,2,SS38,"H,4,2,H38","6,5,56",TOUT:H T:11:33,"Timeout Stuttgart Surge, clock 11:33.","H,4,2,H38",NA,NA,11:33,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,2,SS38,"H,4,2,H38","6,6,57","D:3,2",3rd and 2.,"H,3,2,H38",NA,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,2,SS38,"H,3,2,H38","6,7,58","PASS:8,C,5,H40 TACK:22","R. Schroeder pass complete to D. Meza for 2 yards to the SS40, 1ST DOWN SS (L. Frecha).","H,1,10,H40",pass,pass,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS40,"H,1,10,H40","6,8,59","RUSH:23,H41, TACK:45,11",C. Voumbo rush for 1 yard to the SS41 (A. Posito;A. Fernandez).,"H,2,9,H41",rush,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,9,SS41,"H,2,9,H41","6,9,60","RUSH:41,H46, TACK:98 PEN:H,OH,A,52,H31,N NOPLAY:","B. Yankson rush for 5 yards to the SS46 (E. Elio), PENALTY SS Offensive Holding (D. Minton) 10 yards to the SS31, NO PLAY.","H,2,19,H31",penalty,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,19,SS31,"H,2,19,H31","6,10,61","PASS:8,C,85,H36 TACK:2,7",R. Schroeder pass complete to P. Weiblen for 5 yards to the SS36 (S. Wilson;A. Rodrigues).,"H,3,14,H36",pass,NA,NA,0,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,14,SS36,"H,3,14,H36","6,11,62","PASS:8,C,18,H47 OB: TACK:45,55","R. Schroeder pass complete to P. Steigerwald for 11 yards to the SS47, out-of-bounds (A. Posito;A. Novella).","H,4,3,H47",pass,NA,NA,1,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,3,SS47,"H,4,3,H47","6,12,63","PUNT:9,H12 OB: PEN:H,KK,A,9,H08,N D:1,10 SPOT:V,H08,Y","J. Loria punt -35 yards to the SS12, out-of-bounds, PENALTY SS Illegal Kick (J. Loria) 4 yards to the SS8, 1st and 10, BD ball on SS8.","V,1,0,H08",punt,NA,NA,1,NA,0,7,0,6,H,SS,"KO,2,13:32,30","PUNT,2,08:21,47",7,17,5:11,KO,2,13:32,SS30,PUNT,2,08:21,SS47,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,0,SS08,"V,1,0,H08","7,1,64",{DRIVE}:08:21,BARCELONA DRAGONS drive start at 08:21.,"V,1,0,H08",NA,NA,08:21,0,NA,0,7,0,7,V,BD,"PUNT,2,08:21,92","TD,2,08:15,100",1,8,0:06,PUNT,2,08:21,SS08,TD,2,08:15,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,0,SS08,"V,1,0,H08","7,2,65","PASS:1,C,12,H00 T:08:15","Z. Edwards pass complete to B. Plu for 8 yards to the SS0, 1ST DOWN BD, TOUCHDOWN, clock 08:15.","V,1,10,H15",pass,pass,08:15,0,NA,1,13,0,7,V,BD,"PUNT,2,08:21,92","TD,2,08:15,100",1,8,0:06,PUNT,2,08:21,SS08,TD,2,08:15,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS15,"V,1,10,H15","7,3,67",TOUT:H T:08:15,"Timeout Stuttgart Surge, clock 08:15.","V,1,10,H15",NA,NA,08:15,0,NA,0,13,0,7,V,BD,"PUNT,2,08:21,92","TD,2,08:15,100",1,8,0:06,PUNT,2,08:21,SS08,TD,2,08:15,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS15,"V,1,10,H15","7,4,68","PAT:K,8,G",G. Tavecchio kick attempt good.,"V,1,0,V30",pat,NA,NA,0,NA,1,14,0,7,V,BD,"PUNT,2,08:21,92","TD,2,08:15,100",1,8,0:06,PUNT,2,08:21,SS08,TD,2,08:15,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,0,BD30,"V,1,0,V30","7,5,69","KO:8,H08 RET:19,H22 TACK:45,52 PEN:H,DH,A,3,H09,N D:1,10 SPOT:H,H09,Y","G. Tavecchio kickoff 62 yards to the SS8, J. Nkembi return 14 yards to the SS22 (A. Posito;M. Sam), PENALTY SS Defensive Holding (N. Schuster) 13 yards to the SS9, 1st and 10, SS ball on SS9.","H,1,10,H09",kick_off,NA,NA,0,NA,0,14,0,7,V,BD,"PUNT,2,08:21,92","TD,2,08:15,100",1,8,0:06,PUNT,2,08:21,SS08,TD,2,08:15,SS00,1
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS09,"H,1,10,H09","8,1,70",{DRIVE}:08:15,STUTTGART SURGE drive start at 08:15.,"H,1,10,H09",NA,NA,08:15,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS09,"H,1,10,H09","8,2,71","PASS:8,I,17,*",R. Schroeder pass incomplete to M. Riedinger.,"H,2,10,H09",pass,NA,NA,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,10,SS09,"H,2,10,H09","8,3,72","PASS:8,I,5,*",R. Schroeder pass incomplete to D. Meza.,"H,3,10,H09",pass,NA,NA,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,10,SS09,"H,3,10,H09","8,4,73","PEN:H,DG,A,8,H04,N",PENALTY SS Delay of Game (R. Schroeder) 5 yards to the SS4.,"H,3,15,H04",penalty,NA,NA,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,15,SS04,"H,3,15,H04","8,5,74","PASS:8,I,5,*",R. Schroeder pass incomplete to D. Meza.,"H,4,15,H04",pass,NA,NA,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,15,SS04,"H,4,15,H04","8,6,75","PEN:H,DG,A,9,H02,N",PENALTY SS Delay of Game (J. Loria) 2 yards to the SS2.,"H,4,17,H02",penalty,NA,NA,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,17,SS02,"H,4,17,H02","8,7,76","PUNT:9,H29",J. Loria punt 27 yards to the SS29.,"V,1,10,H29",punt,NA,NA,0,NA,0,14,0,8,H,SS,"KO,2,08:15,9","PUNT,2,07:42,2",3,-7,0:33,KO,2,08:15,SS09,PUNT,2,07:42,SS02,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS29,"V,1,10,H29","9,1,77",{DRIVE}:07:42,BARCELONA DRAGONS drive start at 07:42.,"V,1,10,H29",NA,NA,07:42,0,NA,0,14,0,9,V,BD,"PUNT,2,07:42,71","PUNT,2,06:32,62",3,-9,1:10,PUNT,2,07:42,SS29,PUNT,2,06:32,SS38,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS29,"V,1,10,H29","9,2,78","RUSH:3,H27, TACK:90",A. Jimenez rush for 2 yards to the SS27 (M. Kimpiabi).,"V,2,8,H27",rush,NA,NA,0,NA,0,14,0,9,V,BD,"PUNT,2,07:42,71","PUNT,2,06:32,62",3,-9,1:10,PUNT,2,07:42,SS29,PUNT,2,06:32,SS38,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,8,SS27,"V,2,8,H27","9,3,79","PASS:1,I,17,* BRUP:2",Z. Edwards pass incomplete to K. Sweet (M. Washington).,"V,3,8,H27",pass,NA,NA,0,NA,0,14,0,9,V,BD,"PUNT,2,07:42,71","PUNT,2,06:32,62",3,-9,1:10,PUNT,2,07:42,SS29,PUNT,2,06:32,SS38,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,8,SS27,"V,3,8,H27","9,4,80","PEN:V,DG,A,1,H32,N",PENALTY BD Delay of Game (Z. Edwards) 5 yards to the SS32.,"V,3,13,H32",penalty,NA,NA,0,NA,0,14,0,9,V,BD,"PUNT,2,07:42,71","PUNT,2,06:32,62",3,-9,1:10,PUNT,2,07:42,SS29,PUNT,2,06:32,SS38,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,13,SS32,"V,3,13,H32","9,5,81","PASS:1,S,TM,H38 SACK:43",Z. Edwards sacked for loss of 6 yards to the SS38 (P. Ogbevoen).,"V,4,19,H38",pass,NA,NA,0,NA,0,14,0,9,V,BD,"PUNT,2,07:42,71","PUNT,2,06:32,62",3,-9,1:10,PUNT,2,07:42,SS29,PUNT,2,06:32,SS38,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,4,19,SS38,"V,4,19,H38","9,6,82","PUNT:6,H01 OB:","L. Cereceda punt 37 yards to the SS1, out-of-bounds.","H,1,10,H01",punt,NA,NA,1,NA,0,14,0,9,V,BD,"PUNT,2,07:42,71","PUNT,2,06:32,62",3,-9,1:10,PUNT,2,07:42,SS29,PUNT,2,06:32,SS38,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS01,"H,1,10,H01","10,1,83",{DRIVE}:06:32,STUTTGART SURGE drive start at 06:32.,"H,1,10,H01",NA,NA,06:32,0,NA,0,14,0,10,H,SS,"PUNT,2,06:32,1","SAF,2,06:20,0",2,-1,0:12,PUNT,2,06:32,SS01,SAF,2,06:20,SS00,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS01,"H,1,10,H01","10,2,84","PASS:8,I,15,*",R. Schroeder pass incomplete to E. Pascual.,"H,2,10,H01",pass,NA,NA,0,NA,0,14,0,10,H,SS,"PUNT,2,06:32,1","SAF,2,06:20,0",2,-1,0:12,PUNT,2,06:32,SS01,SAF,2,06:20,SS00,NA
